Job Title,Job Link,Company,Location,Salary,Rating
Software Engineer (Entry-level/Fresher),https://in.indeed.com/rc/clk?jk=7a577c18954a7b09&bb=Mm1Q-NiYfxZ5dCjvJmwxwLQ6B-OoPORFix0pffZiIC7r9S3nn0cg2cGXLv7bPtx9wX2t6l_6bn6-jHtq45-VZ8owo6Z1kWqgotqvRp5wcH95qTqW0wMaDUk93nGHkxt5&xkcb=SoAs67M30uROto2XY50FbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,Sadhana IT Solutions,india,Not Disclosed,Not Rated
L1 / L2 Application Support,https://in.indeed.com/rc/clk?jk=6ef80e14bd5b2149&bb=SMmUgxbA7LHvI7CyDQf0-ddQgoewrzFSNFl3z79sZ4sHnRWOpOe2vkIcJsA9csOQucwEf5QcTO_6RyhK6bIi1LwuDqyMr0GZHaR2leED-50_PPErdScRiqdeaLFA4q9Z&xkcb=SoA667M30uRMODxYUp0LbzkdCdPP&fccid=9f944694a8ace82f&vjs=3,Proeffico Solutions,india,Not Disclosed,Not Rated
Data Science,https://in.indeed.com/rc/clk?jk=fa5a87a30ae015bf&bb=SMmUgxbA7LHvI7CyDQf0-Zam5fI1TCV09Hk4Dff4BwHK7WxjgNCvljvgfCDllp0AmkCWpIJHVWqCTRgiDlfG7tVZf8Gv7tHPgb5sZrCWSUep1pg8zl8Sg8UHrB1kV6_c&xkcb=SoCO67M30uRMODxYUp0KbzkdCdPP&fccid=faec04170b1a42c7&vjs=3,Amnet Digital,india,Not Disclosed,Not Rated
"Assistant, Data and Design Support",https://in.indeed.com/rc/clk?jk=a0c3ff5b4f42cf4d&bb=SMmUgxbA7LHvI7CyDQf0-Q1hWSA7vY-Lwfgzc79DRFHY271FMizS4Py1CdE9SbSChdLiMe9lZFKVOWb_9qRXpkjMU93icqSLhuIVyX77O5n38oduj3A8Qs5LxVoS5ftt&xkcb=SoAT67M30uRMODxYUp0JbzkdCdPP&fccid=5cc1f6543f770760&vjs=3,International Federation of Red Cross and Red...,india,Not Disclosed,Not Rated
Data Governance & Quality - Data Analyst(Collibra),https://in.indeed.com/rc/clk?jk=da704e208b96f3d7&bb=SMmUgxbA7LHvI7CyDQf0-WjlS9XmrYaWrYByef3sRY6Kw3Xh-VZLOJvVbW8oqgZslzUuMwphiwPrpUihIjyR7w6JgwArQETRvX8ITwXXDFk22vtIxLvrpL_MdD7t2vqZ&xkcb=SoCn67M30uRMODxYUp0IbzkdCdPP&fccid=ad95f9c344ede87f&vjs=3,CAI,india,Not Disclosed,Not Rated
IT Support Specialist,https://in.indeed.com/rc/clk?jk=a7bec489ed4094a1&bb=SMmUgxbA7LHvI7CyDQf0-ddQgoewrzFSi9M9O6ZuH6opxLTlimviuaf5feFKXggUXpmJS4-Blz2uR7mo-i_6Ggc2U4MUx-5Uu3rumqRhqIWfftj_XztGxHTLA1CUI3L4&xkcb=SoAp67M30uRMODxYUp0PbzkdCdPP&fccid=4a9c3fc37e5f1a80&vjs=3,Samsara,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=64437b9a66a3086d&bb=SMmUgxbA7LHvI7CyDQf0-cAhc3M50oTY_1dLBASTA5E6qDfdn26EnIY86qfzWu-FYVIVDOBKnr43BoaqC6YSlrMf5yTROygFT3M8itSmhiKdsKLkIze2VA%3D%3D&xkcb=SoCd67M30uRMODxYUp0ObzkdCdPP&fccid=55e246035f02c566&vjs=3,Broadridge,india,Not Disclosed,Not Rated
Quality Analyst - Enago (Remote),https://in.indeed.com/rc/clk?jk=a04ac63bbd30b625&bb=SMmUgxbA7LHvI7CyDQf0-S97eACFmQEJw6t_L9PWQVzJroPaSyatFKyr4BU0Xsi88w0B3gxBfqcNmqMVgFh6-lJ4asA7n6f47o7-SuIWFS3OlYFkGYn2kfeVNokwFX2L&xkcb=SoAA67M30uRMODxYUp0NbzkdCdPP&fccid=d9e3fe8ea6f90d37&vjs=3,Crimson Interactive,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=2074e19d66568e21&bb=SMmUgxbA7LHvI7CyDQf0-TZ43j8phVshJP5JKfrwocnalzePGppDgOTRwChfGdkxVNYaQPmEozON5Ydefm9CAcE_fxvG5tCi_7DLsOZcDGRoWDRCij151Q%3D%3D&xkcb=SoC067M30uRMODxYUp0MbzkdCdPP&fccid=2b49d010914e52cf&vjs=3,Rightpoint,india,Not Disclosed,Not Rated
ISO Management Representative,https://in.indeed.com/rc/clk?jk=a330d79e65410a48&bb=SMmUgxbA7LHvI7CyDQf0-cSdFOKM66x4KNP0fcCq2fDH4cv04XEzgjBJVj-1754iJ0GaFuzXGvLhEUZjlGHeZ1h64MQRPFsvnn4KrhRgST_EmdeMhrAswb5CWmNAu-VK&xkcb=SoBd67M30uRMODxYUp0DbzkdCdPP&fccid=be72bcf1d522caf2&vjs=3,Merck Group,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=3e712461e82fd442&bb=SMmUgxbA7LHvI7CyDQf0-Uqy2YHtgJ5rRgy6ESSINymqK2mE1rAYuwIITDugjyyl-BNpY4QibAyrjSGwCqYPiTioV8psFTxprPZ1BtoYt7FofTadY7Derm5d6kiSwqOk&xkcb=SoDp67M30uRMODxYUp0CbzkdCdPP&fccid=a49410bb65ed7d5a&vjs=3,Rathinam International Public School,india,Not Disclosed,Not Rated
Data Scientist III,https://in.indeed.com/rc/clk?jk=d9fce9dec6e0adb6&bb=SMmUgxbA7LHvI7CyDQf0-UAW33k1xcoguZmUji1fIJLhgBXgNTkgHnthd09C0Y3KUVLzaQZRLbO35IbNxlE3LJPzjdWdrlvHhh7yiy5wHu6BaNEhTiXGUUoCbnl483F_&xkcb=SoB067M30uRMODxYUp0BbzkdCdPP&fccid=a07125726ff9e55d&vjs=3,Meesho,india,Not Disclosed,Not Rated
Engineering Manager II,https://in.indeed.com/rc/clk?jk=f9fb5eb8e8b538ed&bb=SMmUgxbA7LHvI7CyDQf0-ZHXVDX8l6LQS6L0qmHguA00MLMPE79d9a3kCmm7A4h9ytgTJG2JJy3R8AbR1ZaN6wOW4S3ark1cGF86Q1-Dr2NE9jZvGjsHZvqHE-OnpFJ2&xkcb=SoDA67M30uRMODxYUp0AbzkdCdPP&fccid=f766f8bfbc3effb7&vjs=3,Uber,india,Not Disclosed,Not Rated
Quality Assurance,https://in.indeed.com/rc/clk?jk=f1725e2b00dac205&bb=SMmUgxbA7LHvI7CyDQf0-TWu4nURjjM6iB9BpBK6B7dBHTSoWYtnzHudWeRYyvQI5NcQk79rOfcu4qYxtWCquod03sGJDQ9mLOHTHrA7SPScFROtfvYa-Sj4PyH1Xz3q&xkcb=SoBO67M30uRMODxYUp0HbzkdCdPP&fccid=3e556b5fc7563033&vjs=3,Zehntech,india,Not Disclosed,Not Rated
"Requirements Btech Fresher (EEE, ECE)",https://in.indeed.com/rc/clk?jk=f2ed01de585f8519&bb=SMmUgxbA7LHvI7CyDQf0-T0E7b_6ZaGwXHrTZHBS3Rr1Sn1yjJyLOQgd4lZVCzhLQywM9TzjSOJ6adBLm-SqXVwY97yVdp9OxPslySpEGVNwJbRN1SbVGK7QbXNbco9K&xkcb=SoD667M30uRMODxYUp0GbzkdCdPP&fccid=5d3c8219192daca9&vjs=3,Marquistech,india,Not Disclosed,Not Rated
Data science engineer (Artificial intelligence),https://in.indeed.com/rc/clk?jk=3dbbcf9c3544b782&bb=SMmUgxbA7LHvI7CyDQf0-VSbYLp_NKqLhxOeTBMl1ZEZ1g37M8K6PbV372mCL1qSxDZdLhHFRDelmZa_UKfVaexvs1apxpYqNo2GaQPgmzCm_NiS0Hp8ZLLmtOfdqcQJ&xkcb=SoBn67M30uRMODxYUp0FbzkdCdPP&fccid=9d852afe9a15ee78&vjs=3,Eclature Technologies,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=be8ce2cbd2c927d6&bb=DnqVrAaHg9x4jLauGJ07ij09_-YJo26wTqH9c0TenB4Er6vuTBOkoinOsJqaPDHVXSLeeeRhYFrtfJ0h9Oij8ynK-g1M9rkFwBr4rq04FFr6zjAJInABTJgUb2Zmk1js&xkcb=SoBD67M30uRJ24S2oZ0JbzkdCdPP&fccid=f9da949e50846d75&vjs=3,Precognitas Health,india,Not Disclosed,Not Rated
Principal Data Scientist,https://in.indeed.com/rc/clk?jk=359df2830498fec2&bb=DnqVrAaHg9x4jLauGJ07iud4mhbHQqJGbNgMmRXQTOrmc6uULH_hvTBkKGahKYVrAoA4dM6Bey1frnZnKO_P8V4O-fH3L8HxFJD-LKPPWxSg7NtdfjkEDyJu2UG44PJU&xkcb=SoD367M30uRJ24S2oZ0IbzkdCdPP&fccid=b2e581637aaaff05&vjs=3,Benovymed Healthcare,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=31c8c9a68c95dde8&bb=DnqVrAaHg9x4jLauGJ07ist7gHT19kI03rklQpFSSiRrDRZUgTjX5063TjN5sibouhsPrZSUc1w7JTWR-g3H6QQsz-RO_jyPhgbibVns6VMB7HUA9EYz5iDf6C6B5vyy&xkcb=SoB567M30uRJ24S2oZ0PbzkdCdPP&fccid=ce062409ad6e6cea&vjs=3,Retransform,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=d10549b866e457c9&bb=DnqVrAaHg9x4jLauGJ07ioqnVxM2K1scQU0fEHykomW-mZvBT_h-dlm1TlzDtTKVpowHnJje0NbNeBBaRLAMTg3vrf6gqFp3DyncgUmTwCq_1O09b1Z7JFB9byAkUFkF&xkcb=SoBQ67M30uRJ24S2oZ0NbzkdCdPP&fccid=8eb06d1dd4f7d0b8&vjs=3,"Cornerstone OnDemand, Inc.",india,Not Disclosed,Not Rated
Data Curator,https://in.indeed.com/rc/clk?jk=13ac93e5ac90a9ed&bb=DnqVrAaHg9x4jLauGJ07ikKUEdHkIpxt4w4URZfOot2cVd631oyY30uQdSOJ-PK9IG3ZPTCImEHt2dke11ChSs3TslFs2KVngdGIm97KlEyCtsYFJEbYfsNtQjEuI04w&xkcb=SoDk67M30uRJ24S2oZ0MbzkdCdPP&fccid=8c58f7128ece6ddd&vjs=3,Rapiscan,india,Not Disclosed,Not Rated
Analyst - Data Science,https://in.indeed.com/rc/clk?jk=6b7dc1e52c1089d9&bb=DnqVrAaHg9x4jLauGJ07inMwX8vrXCo2xEoiu4buxQgzuXcPyNfyl-WsphcEsR5G2sqgbnxY_JylicszvXizb3UJrJAKc1bOtWvyMBU09N0VJrnfE59Clw%3D%3D&xkcb=SoAN67M30uRJ24S2oZ0DbzkdCdPP&fccid=942d238ea16c5cd0&vjs=3,Diageo,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=d52bd9f5fbdd4237&bb=DnqVrAaHg9x4jLauGJ07il3sK1vhXGScrY2Bpil-NS0SIUrzqiZns1phru2y8luTA87KXUX6KwENEP3nibvIlfLMhOT3LpMPKE-WtoAxD4DrpENED39gKsBzGhVQOKJW&xkcb=SoC567M30uRJ24S2oZ0CbzkdCdPP&fccid=deadcc7ca64ae08b&vjs=3,Thoucentric,india,Not Disclosed,Not Rated
Junior Data Scientist,https://in.indeed.com/rc/clk?jk=e0c62ba9c5dc8d2e&bb=DnqVrAaHg9x4jLauGJ07igISMjzHD7APEaH2E1fQf6OK5R_xnZ90Nbl59Ome2K9Yb3ZeGM-JMvtzC-6iJYOrl5VrdzHyarFC-AeL90FY78BdOpCL2AP1tZ6J2GK3wflD&xkcb=SoAk67M30uRJ24S2oZ0BbzkdCdPP&fccid=7eea1f754f48fabf&vjs=3,Soothsayer Analytics,india,Not Disclosed,Not Rated
Data Scientist-Generative AI,https://in.indeed.com/rc/clk?jk=8dce05aa845964bd&bb=DnqVrAaHg9x4jLauGJ07inVZqomx8gVd9poPgD-zJiBrW2BwO1qfqNPoQlZRp39nwGKQLMh2-4516mKKmGm6xC7fGM_cZB81OSpqwFwJexHgGAoSbNSfOatOeTh4jOIN&xkcb=SoCQ67M30uRJ24S2oZ0AbzkdCdPP&fccid=2df6a1e69a70a1e7&vjs=3,Cognizant,india,Not Disclosed,Not Rated
Research Positions,https://in.indeed.com/rc/clk?jk=43e1d2b7f5860a0b&bb=DnqVrAaHg9x4jLauGJ07itIgYowOieJL6_zncSjopI-J0uJfBSePcIeJV6xbXPteQsXIRZ-Wthp2KMAY1heb2PVaZ0hsE7r3QiMqTiT5QVhYtswp6SdW_OY0MiNltrsI&xkcb=SoAe67M30uRJ24S2oZ0HbzkdCdPP&fccid=ba242afef98ad0d5&vjs=3,Manipal University,india,Not Disclosed,Not Rated
Analyst EDC Data Acquisition Expert - Mumbai/Bangalore/Hyderabad,https://in.indeed.com/rc/clk?jk=9321f97b2121526e&bb=DnqVrAaHg9x4jLauGJ07ir98vr3TPduROZYnQ-VhJNfTWpjJu8r1-qzsx-L-27krfCliKtFaBgMrH4F9RWwSrBRSOH1FeYaddPgLS1Xe7YnuUFwfGSO4qRre3HVboW6m&xkcb=SoCq67M30uRJ24S2oZ0GbzkdCdPP&fccid=0bed8e17bc113980&vjs=3,Johnson & Johnson,india,Not Disclosed,Not Rated
Clinical Data Management,https://in.indeed.com/rc/clk?jk=3962396e5401ec9c&bb=DnqVrAaHg9x4jLauGJ07ipsPgPLAdBypiBsnOUCkAh3XezCAEsE3mi7uCK2qGhT6j0eDtoYO0-wNBwxe7cDIpXPW2YZI_o08fRGrlRnHSuo-_bKhU01JVSMJhOeru4J9&xkcb=SoA367M30uRJ24S2oZ0FbzkdCdPP&fccid=6b7a1dfe07e7f037&vjs=3,IQVIA,india,Not Disclosed,Not Rated
Project Manager,https://in.indeed.com/rc/clk?jk=39d29899d0e7ce50&bb=DnqVrAaHg9x4jLauGJ07ivr5hh4A0ZzvjPt6F2QOJoeHAcjvPrjNIQLqdj2bONh0TUddCD7SS_QV6mCvMGjGbPr-yY6upzba4dlqpQK_CZh_bqvoj_oNfybMaBZkoSfp&xkcb=SoCD67M30uRJ24S2oZ0EbzkdCdPP&fccid=0ceee1e88c61c13f&vjs=3,Khushi Baby,india,Not Disclosed,Not Rated
Senior Associate - QIS Data Strats,https://in.indeed.com/rc/clk?jk=1ea6866bbe430f5b&bb=DnqVrAaHg9x4jLauGJ07ilrrb1OoujhwgRDwilYxPl1rjWweKIq9nzx5FwODyStzFoxGQAIyFc2wTiVbuBEx4qQz_LCYmjJwJ-EEKzfsJf5EZ2dBRVHiDQ%3D%3D&xkcb=SoCk67M30uRJ24S2oZ0bbzkdCdPP&fccid=0c39fb2c91742dcf&vjs=3,Morgan Stanley,india,Not Disclosed,Not Rated
Data Scientist (ML & AI),https://in.indeed.com/rc/clk?jk=803a76b9a49ee4a7&bb=DnqVrAaHg9x4jLauGJ07itiwUZFDfheq6It6Agkn47sna9tRN71_OG3iXjBXlj0AwNJ-0H0JmrEWQ038PJt-PPF57jGFbC4nLDMuPVemiR9P4CtREH_lFSFIurctQoDy&xkcb=SoAQ67M30uRJ24S2oZ0abzkdCdPP&fccid=4670e9189442ac2a&vjs=3,Lightrains Technolabs,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=f33aa7eac7a89637,Ericsson,india,Not Disclosed,Not Rated
Data Scientist - 2,https://in.indeed.com/viewjob?jk=2c45e9d7707f1371,Ninjacart,india,Not Disclosed,Not Rated
PySpark - Senior Engineer,https://in.indeed.com/viewjob?jk=3237188e3b9b70ee,Iris Software,india,Not Disclosed,Not Rated
System Engineer (24x7 Support),https://in.indeed.com/viewjob?jk=528b66fc446d15e6,Virajo AutoSoft,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=a9147a5e980883d1,ENOVADATA,india,Not Disclosed,Not Rated
Senior Data Science Analyst,https://in.indeed.com/viewjob?jk=a3515be3d5e70e7a,Deutsche Bank,india,Not Disclosed,Not Rated
"Data Associate I (Spanish), ML Data Ops",https://in.indeed.com/viewjob?jk=7b2a14bc67b1f680,ADCI - Haryana,india,Not Disclosed,Not Rated
Data Scientist (Hybrid),https://in.indeed.com/viewjob?jk=862a5541bc9fa5d5,Kaplan,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/viewjob?jk=1002bf1e98efff6a,Priceline.com,india,Not Disclosed,Not Rated
Enabling Areas - Data Science - National Office 2,https://in.indeed.com/viewjob?jk=fc8ea948eec866cb,Deloitte,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/viewjob?jk=28d3e0d5d1bd5709,HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED,india,Not Disclosed,Not Rated
Machine Learning Engineer,https://in.indeed.com/viewjob?jk=0e815baf0feff801,Anantadrishti Technologies,india,Not Disclosed,Not Rated
Senior - Data Analytics,https://in.indeed.com/viewjob?jk=8ecdd00c8dc98dfa,KPMG,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=5d3d43991eb60977,MOLECULAR CONNECTIONS,india,Not Disclosed,Not Rated
Business Analyst,https://in.indeed.com/viewjob?jk=19fc69af645f1820,Proeffico Solutions,india,Not Disclosed,Not Rated
Junior Data Analyst,https://in.indeed.com/viewjob?jk=603c847b1f238cf3,Logitech,india,Not Disclosed,Not Rated
Sr Analyst (Data Science ),https://in.indeed.com/viewjob?jk=d34a9b395f1bea7e,Aptia Group,india,Not Disclosed,Not Rated
Data Scientist - I,https://in.indeed.com/viewjob?jk=a6cb6d1b2ae12d9a,G2,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=6b765420da934ec2,Columbus India,india,Not Disclosed,Not Rated
Data Scientist I,https://in.indeed.com/viewjob?jk=9511e6d74f84d33d,AGCO,india,Not Disclosed,Not Rated
Study Startup Specialist,https://in.indeed.com/viewjob?jk=dceeebdf764fe6ab,Bristol-Myers Squibb,india,Not Disclosed,Not Rated
Tech Support Engineer,https://in.indeed.com/viewjob?jk=e59a880c8bc4355e,Limechat,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=9063e0bf485efe9e,Cellworks Research India,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=0d1c753f3c5bc867,Vodafone,india,Not Disclosed,Not Rated
Application Developer,https://in.indeed.com/viewjob?jk=920e8c3d5901cc76,Accenture,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=4893e5859547990c&bb=AM19vNOHW6q1BdqaBKBYwXj_GL-iaNzg9LiTkiIHe4BIpgXnewXs6Fm71HkmuxPf-2_ThOfge8Hn5knq5yuc6kcKujnorcio3lurEMumeB32_SzDo1jl0GsyG5s4IMrg&xkcb=SoDd67M30uRH9e23WR0NbzkdCdPP&fccid=c4fbc8d763b3f3b5&vjs=3,Macquarie Group Limited,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=31d3018529834e7f&bb=AM19vNOHW6q1BdqaBKBYwcyMZooua4Myd_kmAKFthEUUhPuwnaWgHefE3_-mW_NrJHCUNDash-OUGZ_jEzovZCLqG-pPqLabVftJjhYBi8TpHLoUz3B9aw3smJBpEljM&xkcb=SoBp67M30uRH9e23WR0MbzkdCdPP&fccid=6b7e9b8dc015eb91&vjs=3,Pivotchain Solution Technologies,india,Not Disclosed,Not Rated
Clinical Data Associate I (Inform),https://in.indeed.com/rc/clk?jk=4085dfada1afb6f8&bb=AM19vNOHW6q1BdqaBKBYwc3JBdK3O1rm4wpBQsA7Xan-Qs_Y2-LD_jn7MsZEqAesU0IhrALwuHtovr3OsrkCFtwMpvqEaFmMfAU__vM6kkC16ptwU9ogyiAAZjH3vrqP&xkcb=SoCA67M30uRH9e23WR0DbzkdCdPP&fccid=772a1485bbbe4156&vjs=3,Syneos - Clinical and Corporate - Prod,india,Not Disclosed,Not Rated
Data management,https://in.indeed.com/rc/clk?jk=8bc1c6baf4ee7bbf&bb=AM19vNOHW6q1BdqaBKBYwd4b7oWdmyjNIWJrQGqkcYnU6ba3f4GkhQ2ALkaxvjpHu3D8E_RR6G-_-UDMdCgzYM-Q6t3FRiBQLRMNxAgMF2KpZv9ReAgZv5hC0hg7V47y&xkcb=SoA067M30uRH9e23WR0CbzkdCdPP&fccid=5ef92a306b68f481&cmp=Quaere-e--Technologies-Pvt.-Ltd.&ti=Data+Manager&vjs=3,Quaere e-Technologies Pvt. Ltd.,india,Not Disclosed,Not Rated
Data Science Trainer,https://in.indeed.com/rc/clk?jk=b7297fb374ecf467&bb=AM19vNOHW6q1BdqaBKBYwYihmhHvfkbg-MkIflOOnfsSCxpaq5-ZChrlzWJ9mqEDIem4_67daK7z28bZ506aoVQqWGS9FGqPKwSRVvHGw5katSZaPqxBCT_COlL0tNeR&xkcb=SoCp67M30uRH9e23WR0BbzkdCdPP&fccid=90ae044514ed04f4&cmp=Baroda-Institute-of-Technology&ti=Data+Scientist&vjs=3,BIT,india,Not Disclosed,Not Rated
Junior System Administrator,https://in.indeed.com/rc/clk?jk=675a9fa4d46f8c8c&bb=AM19vNOHW6q1BdqaBKBYweGI0Zj5fl16aIMtBDy-6OrpdeRhVhLMZoPnfBblwxT4QtcTED_IMtiW8itXvPo2jn8wPvSv07NRTU_iitNnq5jPDjWWHiMUerJVssrMDLSw&xkcb=SoAd67M30uRH9e23WR0AbzkdCdPP&fccid=ddb8df429b5c36fe&cmp=The-Dollar-Business&ti=Junior+Systems+Administrator&vjs=3,The Dollar Business,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/rc/clk?jk=601f57f842e6e586&bb=AM19vNOHW6q1BdqaBKBYwcbIPgZjhjbbhrtiQPuAJRSkT4tOA9UVasV7WGkwrxxtpmYlik0UOFXZ6XA9M5ROpBzlObs51G7yqMRHWpviYGyhWCVigp4HR1wwxx2eIge2&xkcb=SoCT67M30uRH9e23WR0HbzkdCdPP&fccid=8372aba008e53570&vjs=3,Godaam Innovations,india,Not Disclosed,Not Rated
Data Scientist - C10 ( Bangalore ),https://in.indeed.com/rc/clk?jk=dcccf11ce72c2e08&bb=AM19vNOHW6q1BdqaBKBYwTqe57lMOR9tNrmAx8B98DO7I53kY0j1TY-daSNLGrkUe7Am_-yBuDKOqrA-JJ4HNgh3L5SRbSf3T6pABquArIYuU6G0k_f5KA%3D%3D&xkcb=SoAn67M30uRH9e23WR0GbzkdCdPP&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,india,Not Disclosed,Not Rated
MIS Analyst,https://in.indeed.com/rc/clk?jk=3440a3181db4f056&bb=AM19vNOHW6q1BdqaBKBYwUmFyAUPJHWRzB0xt6C_KfhRYyi9hB3UhzF-rpUVTmej_yPrctBB7OqHTIbkl8Qje7IGd9qzHOKnIzFDXd-qEMg97KJeMSf4fQLLSCITG9Ss&xkcb=SoC667M30uRH9e23WR0FbzkdCdPP&fccid=95dcffd3372d4856&cmp=Ticknetwork-pvt-Ltd&ti=Mis+Analyst&vjs=3,Ticknetwork pvt Ltd,india,Not Disclosed,Not Rated
Data Research Executive,https://in.indeed.com/rc/clk?jk=34661b186d6838de&bb=AM19vNOHW6q1BdqaBKBYwdumgILNp2W7rY_VIzW-uZwkyNK3RnjIvkx161CbMNUr25jSpgXFd8Wci_GS_pNw7UlV8wUon6njnCCnXXvOgHBpfwTtRMRE6vPJxaKJcwrN&xkcb=SoAO67M30uRH9e23WR0EbzkdCdPP&fccid=0b6a22134258c547&cmp=Virtual-Building-Studio&ti=Researcher&vjs=3,Virtual Building Studio,india,Not Disclosed,Not Rated
Data Analyst (0 - 1 year),https://in.indeed.com/rc/clk?jk=43bc5e8d686f9999&bb=AM19vNOHW6q1BdqaBKBYwUmFyAUPJHWRHZZwygX_NXSoqq2OmHT7sj1sMlsWb-3PxWDkVWx9lrUypAqHvXAPdS3S82fhWdqcx7rn8_3HR44pahB5wpYR4N75JfDwIYR6&xkcb=SoAp67M30uRH9e23WR0bbzkdCdPP&fccid=2f05f40d877840cf&vjs=3,Big Rattle Technologies,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/rc/clk?jk=99cfbc6ec8f3c725&bb=AM19vNOHW6q1BdqaBKBYwRnF9y_QUzu75wuc-aDzi6l30Cw81ocQqBJAcbLiAKNFp3uo1QWZtKiFu4hK_5SojV0balW4G0EMH2MgBF52xVqgWlHmikSGGbndzBd02FzN&xkcb=SoCd67M30uRH9e23WR0abzkdCdPP&fccid=5d06188c2a17dbae&vjs=3,Moving walls India Pvt ltd,india,Not Disclosed,Not Rated
Associate Data Scientist,https://in.indeed.com/rc/clk?jk=3b2e200d4842a94b&bb=AM19vNOHW6q1BdqaBKBYwRnF9y_QUzu7pjmPeGDrpWXu6OcE_ygx1-tnm59DrHFn4NWeEnWy6QxR2Q7e2a1niXRnkja32TIxEESaBkT0_dL0R8vjlIESb_CUueroaTy6&xkcb=SoAA67M30uRH9e23WR0ZbzkdCdPP&fccid=fd85cea8f18f383d&vjs=3,InnoWave India,india,Not Disclosed,Not Rated
Data Science Faculty,https://in.indeed.com/rc/clk?jk=0485c24c63e59fc7&bb=AM19vNOHW6q1BdqaBKBYwcyMZooua4My9-ffFWJ07X4iUPulLIckOu6VgtTRxbvDKUIUFk4BzNd3GQcBW7nwgsKRYpxkAt3QBFVL1c7u5HbekCIAqmauU2EfpXyifUf7&xkcb=SoC067M30uRH9e23WR0YbzkdCdPP&fccid=b3b72b49a1997771&cmp=Dcode-Your-Dream-India-Pvt-Ltd.&ti=Data+Scientist&vjs=3,Dcode Your Dream India Pvt Ltd.,india,Not Disclosed,Not Rated
Senior Data Analyst,https://in.indeed.com/rc/clk?jk=55ef9a4d11fbed37&bb=AM19vNOHW6q1BdqaBKBYwUwgXUTZZgG7PM5_coaprZeXWmeJY7phNbABWuYxGNkHzfwOrPTyYGoONjl8A4OYb0ClxhXtM-5jiBaeD4-U39zcm_oL99DfAt6L0kvf_jZg&xkcb=SoA667M30uRH9e23WR0fbzkdCdPP&fccid=7587f1502f3db1bc&cmp=Valeur-Fabtex&ti=Senior+Data+Analyst&vjs=3,Valeur Fabtex Private Limited,india,Not Disclosed,Not Rated
Principal Data Scientist,https://in.indeed.com/rc/clk?jk=359df2830498fec2&bb=ouL_Ie8_FrNRzBYC1RtM-o5mTXZf8btHScINvQWI9SI4fJltkjjMUdXs9aU0gSA_V2uX9_IrtplZayeRrqY6EEBZTtDv4_g5e5-cubZmk6RV_BJnQcGaceuHIbpgL9Dp&xkcb=SoDB67M30uRC7V3qYx0LbzkdCdPP&fccid=b2e581637aaaff05&vjs=3,Benovymed Healthcare,india,Not Disclosed,Not Rated
Data ETL Engineer,https://in.indeed.com/rc/clk?jk=4489831e57ac2e7c&bb=ouL_Ie8_FrNRzBYC1RtM-qqCPYNSxekMhshoOkArCMY_qRZifS_vaoxdAw_wdYk-Q2heXSNv7qwWQrcpc0RSJjYrFiiu0DciaJ9p6bB51hWZQ6FhugmlwDx5YcgbMv4q&xkcb=SoB167M30uRC7V3qYx0KbzkdCdPP&fccid=31b597cb7814b2bc&vjs=3,IDT,india,Not Disclosed,Not Rated
AI/ML Engineer (Senior Data Scientist/AI Engineer),https://in.indeed.com/rc/clk?jk=d951905b6d76a5ca&bb=ouL_Ie8_FrNRzBYC1RtM-ulVlGVXOS7pPZY_tALnmEbAjD6x6ADDyjthGjHVWHAe_YoE8cxNZeQK9UqYrMFuJpdVPUcFpTAUn4Y6kIeNY3Pl79yt3Tl13g%3D%3D&xkcb=SoDo67M30uRC7V3qYx0JbzkdCdPP&fccid=26da0f35136469b3&vjs=3,InApp,india,Not Disclosed,Not Rated
